id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro,tasa_reciclaje
RES-002595,2023-01-30,2023,1,Papel y cartón of.,Papel de impresión y documentos,3.3,2.23,1.07,Municipal,67.57575757575758
RES-002596,2023-02-06,2023,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,5.81,VerdeLogística,74.49517120280947
RES-002597,2023-02-06,2023,2,Plástico,"Film, espumas y plásticos varios",14.59,1.9,12.69,EcoRetiro SA,13.022618231665522
RES-002598,2023-02-06,2023,2,E-waste,Componentes y productos defectuosos,7.28,4.59,2.69,VerdeLogística,63.04945054945055
RES-002599,2023-02-06,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.18,1.37,0.81,EcoRetiro SA,62.84403669724771
RES-002600,2023-02-06,2023,2,Residuo general,Residuos de oficina y comedor,9.43,1.23,8.21,VerdeLogística,13.043478260869565
RES-002601,2023-02-06,2023,2,Papel y cartón of.,Papel de impresión y documentos,4.14,2.82,1.33,EcoRetiro SA,68.11594202898551
RES-002602,2023-02-13,2023,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,10.65,VerdeLogística,68.5748008262024
RES-002603,2023-02-13,2023,2,Plástico,"Film, espumas y plásticos varios",13.17,1.71,11.46,Municipal,12.984054669703873
RES-002604,2023-02-13,2023,2,E-waste,Componentes y productos defectuosos,6.57,3.78,2.79,VerdeLogística,57.534246575342465
RES-002605,2023-02-13,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.86,2.27,0.6,Municipal,79.37062937062937
RES-002606,2023-02-13,2023,2,Residuo general,Residuos de oficina y comedor,9.4,1.22,8.18,EcoRetiro SA,12.978723404255318
RES-002607,2023-02-13,2023,2,Papel y cartón of.,Papel de impresión y documentos,3.31,2.25,1.06,EcoRetiro SA,67.97583081570997
RES-002608,2023-02-20,2023,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.39,Municipal,65.20933679140424
RES-002609,2023-02-20,2023,2,Plástico,"Film, espumas y plásticos varios",11.54,1.5,10.04,Municipal,12.99826689774697
RES-002610,2023-02-20,2023,2,E-waste,Componentes y productos defectuosos,5.85,3.53,2.32,Municipal,60.34188034188034
RES-002611,2023-02-20,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.37,1.51,0.86,EcoRetiro SA,63.71308016877637
RES-002612,2023-02-20,2023,2,Residuo general,Residuos de oficina y comedor,9.77,1.27,8.5,EcoRetiro SA,12.99897645854657
RES-002613,2023-02-20,2023,2,Papel y cartón of.,Papel de impresión y documentos,3.75,2.58,1.16,EcoRetiro SA,68.80000000000001
RES-002614,2023-02-27,2023,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,11.23,VerdeLogística,59.74910394265234
RES-002615,2023-02-27,2023,2,Plástico,"Film, espumas y plásticos varios",9.62,1.25,8.37,VerdeLogística,12.993762993762994
RES-002616,2023-02-27,2023,2,E-waste,Componentes y productos defectuosos,7.58,4.69,2.89,VerdeLogística,61.87335092348285
RES-002617,2023-02-27,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,1.59,0.58,Municipal,73.27188940092167
RES-002618,2023-02-27,2023,2,Residuo general,Residuos de oficina y comedor,8.47,1.1,7.37,Municipal,12.987012987012985
RES-002619,2023-02-27,2023,2,Papel y cartón of.,Papel de impresión y documentos,2.42,1.61,0.81,VerdeLogística,66.52892561983471
RES-002620,2023-03-06,2023,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,10.38,Municipal,60.30592734225622
RES-002621,2023-03-06,2023,3,Plástico,"Film, espumas y plásticos varios",11.16,1.45,9.71,Municipal,12.992831541218639
RES-002622,2023-03-06,2023,3,E-waste,Componentes y productos defectuosos,4.57,2.42,2.15,Municipal,52.95404814004377
RES-002623,2023-03-06,2023,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.23,1.53,0.7,EcoRetiro SA,68.60986547085201
RES-002624,2023-03-06,2023,3,Residuo general,Residuos de oficina y comedor,8.64,1.12,7.52,VerdeLogística,12.962962962962962
RES-002625,2023-03-06,2023,3,Papel y cartón of.,Papel de impresión y documentos,3.43,2.23,1.2,VerdeLogística,65.01457725947522
RES-002626,2023-03-13,2023,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,11.22,EcoRetiro SA,65.24295883627359
RES-002627,2023-03-13,2023,3,Plástico,"Film, espumas y plásticos varios",11.31,1.47,9.84,EcoRetiro SA,12.9973474801061
RES-002628,2023-03-13,2023,3,E-waste,Componentes y productos defectuosos,6.05,3.78,2.27,Municipal,62.47933884297521
RES-002629,2023-03-13,2023,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.46,1.81,0.65,EcoRetiro SA,73.57723577235772
RES-002630,2023-03-13,2023,3,Residuo general,Residuos de oficina y comedor,9.32,1.21,8.11,VerdeLogística,12.98283261802575
RES-002631,2023-03-13,2023,3,Papel y cartón of.,Papel de impresión y documentos,3.16,1.99,1.17,EcoRetiro SA,62.97468354430379
RES-002632,2023-03-20,2023,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,11.46,EcoRetiro SA,65.4933814681107
RES-002633,2023-03-20,2023,3,Plástico,"Film, espumas y plásticos varios",9.03,1.17,7.86,VerdeLogística,12.956810631229235
RES-002634,2023-03-20,2023,3,E-waste,Componentes y productos defectuosos,7.03,4.28,2.75,Municipal,60.88193456614509
RES-002635,2023-03-20,2023,3,Pilas y baterías,Pilas agotadas y baterías de litio,1.99,1.3,0.68,VerdeLogística,65.32663316582915
RES-002636,2023-03-20,2023,3,Residuo general,Residuos de oficina y comedor,7.86,1.02,6.84,EcoRetiro SA,12.977099236641221
RES-002637,2023-03-20,2023,3,Papel y cartón of.,Papel de impresión y documentos,4.04,2.65,1.39,VerdeLogística,65.5940594059406
RES-002638,2023-03-27,2023,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,11.21,Municipal,67.24087591240875
RES-002639,2023-03-27,2023,3,Plástico,"Film, espumas y plásticos varios",10.55,1.37,9.18,EcoRetiro SA,12.985781990521328
RES-002640,2023-03-27,2023,3,E-waste,Componentes y productos defectuosos,6.09,3.82,2.28,VerdeLogística,62.725779967159276
RES-002641,2023-03-27,2023,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.58,1.43,1.14,Municipal,55.42635658914728
RES-002642,2023-03-27,2023,3,Residuo general,Residuos de oficina y comedor,9.37,1.22,8.15,EcoRetiro SA,13.020277481323372
RES-002643,2023-03-27,2023,3,Papel y cartón of.,Papel de impresión y documentos,3.1,2.47,0.63,VerdeLogística,79.67741935483872
RES-002644,2023-04-03,2023,4,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.5,VerdeLogística,69.24821775761504
RES-002645,2023-04-03,2023,4,Plástico,"Film, espumas y plásticos varios",11.52,1.5,10.03,VerdeLogística,13.020833333333334
RES-002646,2023-04-03,2023,4,E-waste,Componentes y productos defectuosos,5.02,3.27,1.75,Municipal,65.1394422310757
RES-002647,2023-04-03,2023,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.54,1.56,0.98,VerdeLogística,61.417322834645674
RES-002648,2023-04-03,2023,4,Residuo general,Residuos de oficina y comedor,8.9,1.16,7.74,VerdeLogística,13.033707865168537
RES-002649,2023-04-03,2023,4,Papel y cartón of.,Papel de impresión y documentos,3.94,2.59,1.35,Municipal,65.73604060913706
RES-002650,2023-04-10,2023,4,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.37,EcoRetiro SA,68.4086311530681
RES-002651,2023-04-10,2023,4,Plástico,"Film, espumas y plásticos varios",13.51,1.76,11.76,EcoRetiro SA,13.02738712065137
RES-002652,2023-04-10,2023,4,E-waste,Componentes y productos defectuosos,5.77,4.48,1.29,Municipal,77.64298093587523
RES-002653,2023-04-10,2023,4,Pilas y baterías,Pilas agotadas y baterías de litio,3.1,1.9,1.2,Municipal,61.29032258064515
RES-002654,2023-04-10,2023,4,Residuo general,Residuos de oficina y comedor,9.91,1.29,8.62,Municipal,13.017154389505551
RES-002655,2023-04-10,2023,4,Papel y cartón of.,Papel de impresión y documentos,4.58,3.41,1.18,EcoRetiro SA,74.45414847161572
RES-002656,2023-04-17,2023,4,Embalaje cartón,Cajas y embalajes de productos,21.16,6.5249999999999995,7.62,EcoRetiro SA,63.98865784499055
RES-002657,2023-04-17,2023,4,Plástico,"Film, espumas y plásticos varios",10.54,1.37,9.17,VerdeLogística,12.99810246679317
RES-002658,2023-04-17,2023,4,E-waste,Componentes y productos defectuosos,7.45,5.3,2.15,EcoRetiro SA,71.14093959731544
RES-002659,2023-04-17,2023,4,Pilas y baterías,Pilas agotadas y baterías de litio,1.97,1.19,0.78,Municipal,60.40609137055838
RES-002660,2023-04-17,2023,4,Residuo general,Residuos de oficina y comedor,6.87,0.89,5.98,VerdeLogística,12.954876273653564
RES-002661,2023-04-17,2023,4,Papel y cartón of.,Papel de impresión y documentos,3.55,2.24,1.31,EcoRetiro SA,63.098591549295776
RES-002662,2023-04-24,2023,4,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,7.09,Municipal,76.71367661528372
RES-002663,2023-04-24,2023,4,Plástico,"Film, espumas y plásticos varios",11.86,1.54,10.32,VerdeLogística,12.984822934232715
RES-002664,2023-04-24,2023,4,E-waste,Componentes y productos defectuosos,6.3,4.43,1.88,EcoRetiro SA,70.31746031746032
RES-002665,2023-04-24,2023,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.27,1.45,0.82,VerdeLogística,63.87665198237885
RES-002666,2023-04-24,2023,4,Residuo general,Residuos de oficina y comedor,9.23,1.2,8.03,EcoRetiro SA,13.001083423618635
RES-002667,2023-04-24,2023,4,Papel y cartón of.,Papel de impresión y documentos,2.96,1.86,1.09,VerdeLogística,62.83783783783784
RES-002668,2023-05-01,2023,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,7.46,EcoRetiro SA,70.2271821442806
RES-002669,2023-05-01,2023,5,Plástico,"Film, espumas y plásticos varios",9.64,1.25,8.39,Municipal,12.96680497925311
RES-002670,2023-05-01,2023,5,E-waste,Componentes y productos defectuosos,5.67,3.42,2.25,VerdeLogística,60.317460317460316
RES-002671,2023-05-01,2023,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.12,1.61,0.51,VerdeLogística,75.94339622641509
RES-002672,2023-05-01,2023,5,Residuo general,Residuos de oficina y comedor,10.46,1.36,9.1,VerdeLogística,13.001912045889103
RES-002673,2023-05-01,2023,5,Papel y cartón of.,Papel de impresión y documentos,3.86,2.41,1.45,VerdeLogística,62.43523316062177
RES-002674,2023-05-08,2023,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,6.98,EcoRetiro SA,75.27453064116189
RES-002675,2023-05-08,2023,5,Plástico,"Film, espumas y plásticos varios",10.87,1.41,9.46,Municipal,12.97148114075437
RES-002676,2023-05-08,2023,5,E-waste,Componentes y productos defectuosos,5.54,3.89,1.64,EcoRetiro SA,70.21660649819495
RES-002677,2023-05-08,2023,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.32,1.48,0.84,EcoRetiro SA,63.793103448275865
RES-002678,2023-05-08,2023,5,Residuo general,Residuos de oficina y comedor,8.7,1.13,7.57,Municipal,12.988505747126435
RES-002679,2023-05-08,2023,5,Papel y cartón of.,Papel de impresión y documentos,3.52,2.4,1.12,EcoRetiro SA,68.18181818181817
RES-002680,2023-05-15,2023,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.97,VerdeLogística,66.98529411764706
RES-002681,2023-05-15,2023,5,Plástico,"Film, espumas y plásticos varios",13.19,1.71,11.47,EcoRetiro SA,12.964366944655042
RES-002682,2023-05-15,2023,5,E-waste,Componentes y productos defectuosos,8.06,4.77,3.3,VerdeLogística,59.181141439205945
RES-002683,2023-05-15,2023,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.77,2.0,0.76,VerdeLogística,72.20216606498195
RES-002684,2023-05-15,2023,5,Residuo general,Residuos de oficina y comedor,10.7,1.39,9.31,Municipal,12.990654205607477
RES-002685,2023-05-15,2023,5,Papel y cartón of.,Papel de impresión y documentos,3.63,2.3,1.33,Municipal,63.36088154269972
RES-002686,2023-05-22,2023,5,Embalaje cartón,Cajas y embalajes de productos,21.9,6.5249999999999995,7.52,EcoRetiro SA,65.61643835616438
RES-002687,2023-05-22,2023,5,Plástico,"Film, espumas y plásticos varios",14.45,1.88,12.57,EcoRetiro SA,13.01038062283737
RES-002688,2023-05-22,2023,5,E-waste,Componentes y productos defectuosos,6.91,4.4,2.52,Municipal,63.675832127351676
RES-002689,2023-05-22,2023,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.61,1.49,1.11,VerdeLogística,57.08812260536399
RES-002690,2023-05-22,2023,5,Residuo general,Residuos de oficina y comedor,8.63,1.12,7.51,EcoRetiro SA,12.977983777520278
RES-002691,2023-05-22,2023,5,Papel y cartón of.,Papel de impresión y documentos,4.04,2.77,1.27,EcoRetiro SA,68.56435643564357
RES-002692,2023-05-29,2023,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,6.17,EcoRetiro SA,76.59332321699546
RES-002693,2023-05-29,2023,5,Plástico,"Film, espumas y plásticos varios",8.9,1.16,7.75,EcoRetiro SA,13.033707865168537
RES-002694,2023-05-29,2023,5,E-waste,Componentes y productos defectuosos,6.91,4.87,2.04,Municipal,70.47756874095514
RES-002695,2023-05-29,2023,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.84,1.87,0.97,VerdeLogística,65.84507042253523
RES-002696,2023-05-29,2023,5,Residuo general,Residuos de oficina y comedor,10.03,1.3,8.73,Municipal,12.961116650049851
RES-002697,2023-05-29,2023,5,Papel y cartón of.,Papel de impresión y documentos,3.6,2.73,0.87,VerdeLogística,75.83333333333333
RES-002698,2023-06-05,2023,6,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.21,EcoRetiro SA,72.55689424364124
RES-002699,2023-06-05,2023,6,Plástico,"Film, espumas y plásticos varios",9.42,1.23,8.2,Municipal,13.05732484076433
RES-002700,2023-06-05,2023,6,E-waste,Componentes y productos defectuosos,6.49,4.44,2.04,EcoRetiro SA,68.41294298921417
RES-002701,2023-06-05,2023,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.59,1.59,1.0,VerdeLogística,61.3899613899614
RES-002702,2023-06-05,2023,6,Residuo general,Residuos de oficina y comedor,6.49,0.84,5.64,EcoRetiro SA,12.942989214175654
RES-002703,2023-06-05,2023,6,Papel y cartón of.,Papel de impresión y documentos,2.65,1.56,1.09,EcoRetiro SA,58.8679245283019
RES-002704,2023-06-12,2023,6,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,22.12,EcoRetiro SA,45.274616526472045
RES-002705,2023-06-12,2023,6,Plástico,"Film, espumas y plásticos varios",11.11,1.44,9.67,VerdeLogística,12.961296129612961
RES-002706,2023-06-12,2023,6,E-waste,Componentes y productos defectuosos,6.31,4.12,2.19,Municipal,65.29318541996831
RES-002707,2023-06-12,2023,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.37,1.39,0.98,Municipal,58.64978902953586
RES-002708,2023-06-12,2023,6,Residuo general,Residuos de oficina y comedor,10.38,1.35,9.03,Municipal,13.005780346820808
RES-002709,2023-06-12,2023,6,Papel y cartón of.,Papel de impresión y documentos,2.72,2.1,0.62,VerdeLogística,77.20588235294117
RES-002710,2023-06-19,2023,6,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,12.45,Municipal,59.08642786723628
RES-002711,2023-06-19,2023,6,Plástico,"Film, espumas y plásticos varios",10.22,1.33,8.89,EcoRetiro SA,13.013698630136986
RES-002712,2023-06-19,2023,6,E-waste,Componentes y productos defectuosos,7.73,4.35,3.38,EcoRetiro SA,56.27425614489003
RES-002713,2023-06-19,2023,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.42,1.57,0.85,VerdeLogística,64.87603305785125
RES-002714,2023-06-19,2023,6,Residuo general,Residuos de oficina y comedor,8.92,1.16,7.76,EcoRetiro SA,13.004484304932735
RES-002715,2023-06-19,2023,6,Papel y cartón of.,Papel de impresión y documentos,3.89,2.69,1.2,EcoRetiro SA,69.1516709511568
RES-002716,2023-06-26,2023,6,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.39,VerdeLogística,72.2827882391807
RES-002717,2023-06-26,2023,6,Plástico,"Film, espumas y plásticos varios",11.84,1.54,10.3,EcoRetiro SA,13.006756756756758
RES-002718,2023-06-26,2023,6,E-waste,Componentes y productos defectuosos,6.1,3.52,2.58,EcoRetiro SA,57.70491803278689
RES-002719,2023-06-26,2023,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.42,1.64,0.79,VerdeLogística,67.76859504132231
RES-002720,2023-06-26,2023,6,Residuo general,Residuos de oficina y comedor,6.61,0.86,5.75,Municipal,13.010590015128592
RES-002721,2023-06-26,2023,6,Papel y cartón of.,Papel de impresión y documentos,3.84,2.28,1.56,VerdeLogística,59.375
RES-002722,2023-07-03,2023,7,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.39,Municipal,65.9634888438134
RES-002723,2023-07-03,2023,7,Plástico,"Film, espumas y plásticos varios",7.81,1.02,6.79,EcoRetiro SA,13.060179257362355
RES-002724,2023-07-03,2023,7,E-waste,Componentes y productos defectuosos,8.03,5.7,2.34,EcoRetiro SA,70.98381070983811
RES-002725,2023-07-03,2023,7,Pilas y baterías,Pilas agotadas y baterías de litio,1.97,1.26,0.71,VerdeLogística,63.95939086294417
RES-002726,2023-07-03,2023,7,Residuo general,Residuos de oficina y comedor,9.21,1.2,8.01,EcoRetiro SA,13.029315960912049
RES-002727,2023-07-03,2023,7,Papel y cartón of.,Papel de impresión y documentos,3.2,1.97,1.22,VerdeLogística,61.5625
RES-002728,2023-07-10,2023,7,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.81,Municipal,64.90350250178699
RES-002729,2023-07-10,2023,7,Plástico,"Film, espumas y plásticos varios",11.17,1.45,9.72,VerdeLogística,12.981199641897941
RES-002730,2023-07-10,2023,7,E-waste,Componentes y productos defectuosos,6.66,4.49,2.17,Municipal,67.41741741741743
RES-002731,2023-07-10,2023,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.28,1.55,0.73,VerdeLogística,67.98245614035089
RES-002732,2023-07-10,2023,7,Residuo general,Residuos de oficina y comedor,10.58,1.38,9.2,EcoRetiro SA,13.043478260869565
RES-002733,2023-07-10,2023,7,Papel y cartón of.,Papel de impresión y documentos,3.84,2.93,0.91,Municipal,76.30208333333334
RES-002734,2023-07-17,2023,7,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.73,EcoRetiro SA,61.199999999999996
RES-002735,2023-07-17,2023,7,Plástico,"Film, espumas y plásticos varios",12.02,1.56,10.46,VerdeLogística,12.9783693843594
RES-002736,2023-07-17,2023,7,E-waste,Componentes y productos defectuosos,6.84,4.27,2.57,Municipal,62.42690058479532
RES-002737,2023-07-17,2023,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.62,1.74,0.88,EcoRetiro SA,66.41221374045801
RES-002738,2023-07-17,2023,7,Residuo general,Residuos de oficina y comedor,10.59,1.38,9.21,EcoRetiro SA,13.031161473087819
RES-002739,2023-07-17,2023,7,Papel y cartón of.,Papel de impresión y documentos,3.03,1.98,1.05,VerdeLogística,65.34653465346535
RES-002740,2023-07-24,2023,7,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,7.83,VerdeLogística,70.56390977443608
RES-002741,2023-07-24,2023,7,Plástico,"Film, espumas y plásticos varios",12.33,1.6,10.73,EcoRetiro SA,12.976480129764804
RES-002742,2023-07-24,2023,7,E-waste,Componentes y productos defectuosos,6.12,4.38,1.74,VerdeLogística,71.56862745098039
RES-002743,2023-07-24,2023,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.39,1.36,1.03,Municipal,56.903765690376574
RES-002744,2023-07-24,2023,7,Residuo general,Residuos de oficina y comedor,8.66,1.13,7.53,Municipal,13.048498845265588
RES-002745,2023-07-24,2023,7,Papel y cartón of.,Papel de impresión y documentos,4.85,3.09,1.76,VerdeLogística,63.711340206185575
