id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro
RES-002447,2022-08-15,2022,8,Plástico,"Film, espumas y plásticos varios",8.96,0.0,8.96,VerdeLogística
RES-002448,2022-08-15,2022,8,E-waste,Componentes y productos defectuosos,7.61,3.26,4.35,Municipal
RES-002449,2022-08-15,2022,8,Pilas y baterías,Pilas agotadas y baterías de litio,1.92,0.67,1.25,Municipal
RES-002450,2022-08-15,2022,8,Residuo general,Residuos de oficina y comedor,9.18,0.0,9.18,Municipal
RES-002451,2022-08-15,2022,8,Papel y cartón of.,Papel de impresión y documentos,3.0,1.01,1.99,EcoRetiro SA
RES-002452,2022-08-22,2022,8,Embalaje cartón,Cajas y embalajes de productos,35.73,16.31,19.42,Municipal
RES-002453,2022-08-22,2022,8,Plástico,"Film, espumas y plásticos varios",9.13,0.0,9.13,VerdeLogística
RES-002454,2022-08-22,2022,8,E-waste,Componentes y productos defectuosos,4.64,2.18,2.46,VerdeLogística
RES-002455,2022-08-22,2022,8,Pilas y baterías,Pilas agotadas y baterías de litio,1.85,0.78,1.06,VerdeLogística
RES-002456,2022-08-22,2022,8,Residuo general,Residuos de oficina y comedor,9.27,0.0,9.27,VerdeLogística
RES-002457,2022-08-22,2022,8,Papel y cartón of.,Papel de impresión y documentos,3.21,1.22,1.99,VerdeLogística
RES-002458,2022-08-29,2022,8,Embalaje cartón,Cajas y embalajes de productos,19.69,8.65,11.04,EcoRetiro SA
RES-002459,2022-08-29,2022,8,Plástico,"Film, espumas y plásticos varios",14.96,0.0,14.96,EcoRetiro SA
RES-002460,2022-08-29,2022,8,E-waste,Componentes y productos defectuosos,5.28,2.0,3.28,EcoRetiro SA
RES-002461,2022-08-29,2022,8,Pilas y baterías,Pilas agotadas y baterías de litio,2.59,0.82,1.77,EcoRetiro SA
RES-002462,2022-08-29,2022,8,Residuo general,Residuos de oficina y comedor,7.67,0.0,7.67,Municipal
RES-002463,2022-08-29,2022,8,Papel y cartón of.,Papel de impresión y documentos,3.59,1.38,2.21,Municipal
RES-002464,2022-09-05,2022,9,Embalaje cartón,Cajas y embalajes de productos,29.69,12.99,16.71,VerdeLogística
RES-002465,2022-09-05,2022,9,Plástico,"Film, espumas y plásticos varios",11.21,0.0,11.21,Municipal
RES-002466,2022-09-05,2022,9,E-waste,Componentes y productos defectuosos,5.65,2.28,3.38,VerdeLogística
RES-002467,2022-09-05,2022,9,Pilas y baterías,Pilas agotadas y baterías de litio,2.35,1.01,1.34,VerdeLogística
RES-002468,2022-09-05,2022,9,Residuo general,Residuos de oficina y comedor,10.56,0.0,10.56,Municipal
RES-002469,2022-09-05,2022,9,Papel y cartón of.,Papel de impresión y documentos,3.86,1.56,2.3,EcoRetiro SA
RES-002470,2022-09-12,2022,9,Embalaje cartón,Cajas y embalajes de productos,29.88,13.35,16.54,VerdeLogística
RES-002471,2022-09-12,2022,9,Plástico,"Film, espumas y plásticos varios",9.94,0.0,9.94,EcoRetiro SA
RES-002472,2022-09-12,2022,9,E-waste,Componentes y productos defectuosos,6.94,2.84,4.09,Municipal
RES-002473,2022-09-12,2022,9,Pilas y baterías,Pilas agotadas y baterías de litio,2.42,1.12,1.3,Municipal
RES-002474,2022-09-12,2022,9,Residuo general,Residuos de oficina y comedor,10.04,0.0,10.04,Municipal
RES-002475,2022-09-12,2022,9,Papel y cartón of.,Papel de impresión y documentos,3.03,1.13,1.9,EcoRetiro SA
RES-002476,2022-09-19,2022,9,Embalaje cartón,Cajas y embalajes de productos,34.9,17.27,17.63,Municipal
RES-002477,2022-09-19,2022,9,Plástico,"Film, espumas y plásticos varios",12.23,0.0,12.23,EcoRetiro SA
RES-002478,2022-09-19,2022,9,E-waste,Componentes y productos defectuosos,6.1,2.49,3.61,VerdeLogística
RES-002479,2022-09-19,2022,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.98,0.85,1.13,EcoRetiro SA
RES-002480,2022-09-19,2022,9,Residuo general,Residuos de oficina y comedor,8.54,0.0,8.54,Municipal
RES-002481,2022-09-19,2022,9,Papel y cartón of.,Papel de impresión y documentos,3.43,1.28,2.16,VerdeLogística
RES-002482,2022-09-26,2022,9,Embalaje cartón,Cajas y embalajes de productos,31.49,13.82,17.67,VerdeLogística
RES-002483,2022-09-26,2022,9,Plástico,"Film, espumas y plásticos varios",11.77,0.0,11.77,VerdeLogística
RES-002484,2022-09-26,2022,9,E-waste,Componentes y productos defectuosos,4.67,1.66,3.01,VerdeLogística
RES-002485,2022-09-26,2022,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.94,0.88,1.06,EcoRetiro SA
RES-002486,2022-09-26,2022,9,Residuo general,Residuos de oficina y comedor,8.06,0.0,8.06,VerdeLogística
RES-002487,2022-09-26,2022,9,Papel y cartón of.,Papel de impresión y documentos,2.94,1.32,1.62,Municipal
RES-002488,2022-10-03,2022,10,Embalaje cartón,Cajas y embalajes de productos,26.21,11.42,14.79,EcoRetiro SA
RES-002489,2022-10-03,2022,10,Plástico,"Film, espumas y plásticos varios",9.34,0.0,9.34,EcoRetiro SA
RES-002490,2022-10-03,2022,10,E-waste,Componentes y productos defectuosos,6.35,3.03,3.33,EcoRetiro SA
RES-002491,2022-10-03,2022,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.75,1.06,1.69,Municipal
RES-002492,2022-10-03,2022,10,Residuo general,Residuos de oficina y comedor,8.34,0.0,8.34,VerdeLogística
RES-002493,2022-10-03,2022,10,Papel y cartón of.,Papel de impresión y documentos,3.9,1.65,2.25,EcoRetiro SA
RES-002494,2022-10-10,2022,10,Embalaje cartón,Cajas y embalajes de productos,29.01,13.87,15.14,EcoRetiro SA
RES-002495,2022-10-10,2022,10,Plástico,"Film, espumas y plásticos varios",11.38,0.0,11.38,Municipal
RES-002496,2022-10-10,2022,10,E-waste,Componentes y productos defectuosos,5.81,2.75,3.06,VerdeLogística
RES-002497,2022-10-10,2022,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.03,0.85,1.18,Municipal
RES-002498,2022-10-10,2022,10,Residuo general,Residuos de oficina y comedor,7.94,0.0,7.94,Municipal
RES-002499,2022-10-10,2022,10,Papel y cartón of.,Papel de impresión y documentos,2.86,1.19,1.67,VerdeLogística
RES-002500,2022-10-17,2022,10,Embalaje cartón,Cajas y embalajes de productos,27.8,11.38,16.42,VerdeLogística
RES-002501,2022-10-17,2022,10,Plástico,"Film, espumas y plásticos varios",12.67,0.0,12.67,Municipal
RES-002502,2022-10-17,2022,10,E-waste,Componentes y productos defectuosos,5.65,2.46,3.19,Municipal
RES-002503,2022-10-17,2022,10,Pilas y baterías,Pilas agotadas y baterías de litio,1.9,0.99,0.91,EcoRetiro SA
RES-002504,2022-10-17,2022,10,Residuo general,Residuos de oficina y comedor,7.84,0.0,7.84,Municipal
RES-002505,2022-10-17,2022,10,Papel y cartón of.,Papel de impresión y documentos,2.63,1.08,1.55,Municipal
RES-002506,2022-10-24,2022,10,Embalaje cartón,Cajas y embalajes de productos,28.49,13.02,15.47,Municipal
RES-002507,2022-10-24,2022,10,Plástico,"Film, espumas y plásticos varios",12.79,0.0,12.79,Municipal
RES-002508,2022-10-24,2022,10,E-waste,Componentes y productos defectuosos,6.98,3.18,3.8,VerdeLogística
RES-002509,2022-10-24,2022,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.7,1.16,1.54,VerdeLogística
RES-002510,2022-10-24,2022,10,Residuo general,Residuos de oficina y comedor,7.7,0.0,7.7,EcoRetiro SA
RES-002511,2022-10-24,2022,10,Papel y cartón of.,Papel de impresión y documentos,3.53,1.38,2.15,Municipal
RES-002512,2022-10-31,2022,10,Embalaje cartón,Cajas y embalajes de productos,31.89,15.0,16.88,Municipal
RES-002513,2022-10-31,2022,10,Plástico,"Film, espumas y plásticos varios",13.11,0.0,13.11,VerdeLogística
RES-002514,2022-10-31,2022,10,E-waste,Componentes y productos defectuosos,5.28,2.45,2.83,VerdeLogística
RES-002515,2022-10-31,2022,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.12,0.92,1.2,Municipal
RES-002516,2022-10-31,2022,10,Residuo general,Residuos de oficina y comedor,9.78,0.0,9.78,Municipal
RES-002517,2022-10-31,2022,10,Papel y cartón of.,Papel de impresión y documentos,2.73,1.25,1.48,EcoRetiro SA
RES-002518,2022-11-07,2022,11,Embalaje cartón,Cajas y embalajes de productos,21.15,8.71,12.45,EcoRetiro SA
RES-002519,2022-11-07,2022,11,Plástico,"Film, espumas y plásticos varios",12.63,0.0,12.63,Municipal
RES-002520,2022-11-07,2022,11,E-waste,Componentes y productos defectuosos,7.65,3.47,4.18,Municipal
RES-002521,2022-11-07,2022,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.12,0.84,1.29,EcoRetiro SA
RES-002522,2022-11-07,2022,11,Residuo general,Residuos de oficina y comedor,8.51,0.0,8.51,Municipal
RES-002523,2022-11-07,2022,11,Papel y cartón of.,Papel de impresión y documentos,3.51,1.6,1.91,VerdeLogística
RES-002524,2022-11-14,2022,11,Embalaje cartón,Cajas y embalajes de productos,27.28,10.93,16.35,Municipal
RES-002525,2022-11-14,2022,11,Plástico,"Film, espumas y plásticos varios",10.43,0.0,10.43,Municipal
RES-002526,2022-11-14,2022,11,E-waste,Componentes y productos defectuosos,7.47,3.15,4.31,VerdeLogística
RES-002527,2022-11-14,2022,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.85,1.31,1.54,Municipal
RES-002528,2022-11-14,2022,11,Residuo general,Residuos de oficina y comedor,8.02,0.0,8.02,VerdeLogística
RES-002529,2022-11-14,2022,11,Papel y cartón of.,Papel de impresión y documentos,3.25,1.35,1.9,EcoRetiro SA
RES-002530,2022-11-21,2022,11,Embalaje cartón,Cajas y embalajes de productos,26.98,12.64,14.34,EcoRetiro SA
RES-002531,2022-11-21,2022,11,Plástico,"Film, espumas y plásticos varios",10.13,0.0,10.13,EcoRetiro SA
RES-002532,2022-11-21,2022,11,E-waste,Componentes y productos defectuosos,6.49,2.82,3.67,EcoRetiro SA
RES-002533,2022-11-21,2022,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.57,1.13,1.44,VerdeLogística
RES-002534,2022-11-21,2022,11,Residuo general,Residuos de oficina y comedor,9.22,0.0,9.22,EcoRetiro SA
RES-002535,2022-11-21,2022,11,Papel y cartón of.,Papel de impresión y documentos,3.23,1.31,1.93,EcoRetiro SA
RES-002536,2022-11-28,2022,11,Embalaje cartón,Cajas y embalajes de productos,28.57,11.77,16.8,Municipal
RES-002537,2022-11-28,2022,11,Plástico,"Film, espumas y plásticos varios",9.48,0.0,9.48,VerdeLogística
RES-002538,2022-11-28,2022,11,E-waste,Componentes y productos defectuosos,5.96,2.55,3.41,EcoRetiro SA
RES-002539,2022-11-28,2022,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.73,1.04,1.69,VerdeLogística
RES-002540,2022-11-28,2022,11,Residuo general,Residuos de oficina y comedor,7.26,0.0,7.26,VerdeLogística
RES-002541,2022-11-28,2022,11,Papel y cartón of.,Papel de impresión y documentos,3.88,1.56,2.32,Municipal
RES-002542,2022-12-05,2022,12,Embalaje cartón,Cajas y embalajes de productos,24.05,10.08,13.97,VerdeLogística
RES-002543,2022-12-05,2022,12,Plástico,"Film, espumas y plásticos varios",9.53,0.0,9.53,Municipal
RES-002544,2022-12-05,2022,12,E-waste,Componentes y productos defectuosos,8.49,3.29,5.2,Municipal
RES-002545,2022-12-05,2022,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.39,1.05,1.33,VerdeLogística
RES-002546,2022-12-05,2022,12,Residuo general,Residuos de oficina y comedor,9.94,0.0,9.94,Municipal
RES-002547,2022-12-05,2022,12,Papel y cartón of.,Papel de impresión y documentos,2.92,1.28,1.64,VerdeLogística
RES-002548,2022-12-12,2022,12,Embalaje cartón,Cajas y embalajes de productos,20.76,8.99,11.77,EcoRetiro SA
RES-002549,2022-12-12,2022,12,Plástico,"Film, espumas y plásticos varios",10.92,0.0,10.92,Municipal
RES-002550,2022-12-12,2022,12,E-waste,Componentes y productos defectuosos,7.1,3.06,4.04,VerdeLogística
RES-002551,2022-12-12,2022,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.28,0.95,1.33,Municipal
RES-002552,2022-12-12,2022,12,Residuo general,Residuos de oficina y comedor,6.8,0.0,6.8,EcoRetiro SA
RES-002553,2022-12-12,2022,12,Papel y cartón of.,Papel de impresión y documentos,3.05,1.48,1.58,Municipal
RES-002554,2022-12-19,2022,12,Embalaje cartón,Cajas y embalajes de productos,28.4,12.74,15.66,Municipal
RES-002555,2022-12-19,2022,12,Plástico,"Film, espumas y plásticos varios",10.0,0.0,10.0,EcoRetiro SA
RES-002556,2022-12-19,2022,12,E-waste,Componentes y productos defectuosos,7.21,2.95,4.27,EcoRetiro SA
RES-002557,2022-12-19,2022,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.82,0.76,1.06,Municipal
RES-002558,2022-12-19,2022,12,Residuo general,Residuos de oficina y comedor,10.39,0.0,10.39,EcoRetiro SA
RES-002559,2022-12-19,2022,12,Papel y cartón of.,Papel de impresión y documentos,2.4,1.08,1.32,EcoRetiro SA
RES-002560,2022-12-26,2022,12,Embalaje cartón,Cajas y embalajes de productos,28.2,14.92,13.29,VerdeLogística
RES-002561,2022-12-26,2022,12,Plástico,"Film, espumas y plásticos varios",14.81,0.0,14.81,Municipal
RES-002562,2022-12-26,2022,12,E-waste,Componentes y productos defectuosos,4.69,2.24,2.45,VerdeLogística
RES-002563,2022-12-26,2022,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.18,0.9,1.28,Municipal
RES-002564,2022-12-26,2022,12,Residuo general,Residuos de oficina y comedor,7.95,0.0,7.95,Municipal
RES-002565,2022-12-26,2022,12,Papel y cartón of.,Papel de impresión y documentos,3.11,1.48,1.63,Municipal
RES-002566,2023-01-02,2023,1,Embalaje cartón,Cajas y embalajes de productos,18.44,11.19,7.25,VerdeLogística
RES-002567,2023-01-02,2023,1,Plástico,"Film, espumas y plásticos varios",12.56,1.63,10.92,VerdeLogística
RES-002568,2023-01-02,2023,1,E-waste,Componentes y productos defectuosos,4.58,2.91,1.67,VerdeLogística
RES-002569,2023-01-02,2023,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.96,1.31,0.66,EcoRetiro SA
RES-002570,2023-01-02,2023,1,Residuo general,Residuos de oficina y comedor,9.07,1.18,7.89,EcoRetiro SA
RES-002571,2023-01-02,2023,1,Papel y cartón of.,Papel de impresión y documentos,4.1,2.05,2.06,EcoRetiro SA
RES-002572,2023-01-09,2023,1,Embalaje cartón,Cajas y embalajes de productos,30.34,18.24,12.1,VerdeLogística
RES-002573,2023-01-09,2023,1,Plástico,"Film, espumas y plásticos varios",13.88,1.8,12.08,EcoRetiro SA
RES-002574,2023-01-09,2023,1,E-waste,Componentes y productos defectuosos,6.16,3.68,2.48,VerdeLogística
RES-002575,2023-01-09,2023,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.2,1.51,0.69,VerdeLogística
RES-002576,2023-01-09,2023,1,Residuo general,Residuos de oficina y comedor,9.94,1.29,8.65,EcoRetiro SA
RES-002577,2023-01-09,2023,1,Papel y cartón of.,Papel de impresión y documentos,3.59,2.1,1.48,Municipal
RES-002578,2023-01-16,2023,1,Embalaje cartón,Cajas y embalajes de productos,23.44,16.27,7.17,VerdeLogística
RES-002579,2023-01-16,2023,1,Plástico,"Film, espumas y plásticos varios",12.3,1.6,10.7,EcoRetiro SA
RES-002580,2023-01-16,2023,1,E-waste,Componentes y productos defectuosos,7.01,5.28,1.73,VerdeLogística
RES-002581,2023-01-16,2023,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.11,1.65,0.47,Municipal
RES-002582,2023-01-16,2023,1,Residuo general,Residuos de oficina y comedor,9.46,1.23,8.23,VerdeLogística
RES-002583,2023-01-16,2023,1,Papel y cartón of.,Papel de impresión y documentos,3.33,2.15,1.18,VerdeLogística
RES-002584,2023-01-23,2023,1,Embalaje cartón,Cajas y embalajes de productos,23.4,13.66,9.74,Municipal
RES-002585,2023-01-23,2023,1,Plástico,"Film, espumas y plásticos varios",11.21,1.46,9.75,VerdeLogística
RES-002586,2023-01-23,2023,1,E-waste,Componentes y productos defectuosos,7.37,4.45,2.92,Municipal
RES-002587,2023-01-23,2023,1,Pilas y baterías,Pilas agotadas y baterías de litio,3.17,2.05,1.12,Municipal
RES-002588,2023-01-23,2023,1,Residuo general,Residuos de oficina y comedor,8.19,1.06,7.12,VerdeLogística
RES-002589,2023-01-23,2023,1,Papel y cartón of.,Papel de impresión y documentos,2.91,1.79,1.12,EcoRetiro SA
RES-002590,2023-01-30,2023,1,Embalaje cartón,Cajas y embalajes de productos,34.67,26.42,8.25,VerdeLogística
RES-002591,2023-01-30,2023,1,Plástico,"Film, espumas y plásticos varios",12.45,1.62,10.83,VerdeLogística
RES-002592,2023-01-30,2023,1,E-waste,Componentes y productos defectuosos,6.66,3.71,2.95,EcoRetiro SA
RES-002593,2023-01-30,2023,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.47,0.98,0.5,EcoRetiro SA
RES-002594,2023-01-30,2023,1,Residuo general,Residuos de oficina y comedor,8.46,1.1,7.36,EcoRetiro SA
RES-002595,2023-01-30,2023,1,Papel y cartón of.,Papel de impresión y documentos,3.3,2.23,1.07,Municipal
RES-002596,2023-02-06,2023,2,Embalaje cartón,Cajas y embalajes de productos,22.78,16.97,5.81,VerdeLogística
RES-002597,2023-02-06,2023,2,Plástico,"Film, espumas y plásticos varios",14.59,1.9,12.69,EcoRetiro SA
RES-002598,2023-02-06,2023,2,E-waste,Componentes y productos defectuosos,7.28,4.59,2.69,VerdeLogística
RES-002599,2023-02-06,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.18,1.37,0.81,EcoRetiro SA
RES-002600,2023-02-06,2023,2,Residuo general,Residuos de oficina y comedor,9.43,1.23,8.21,VerdeLogística
RES-002601,2023-02-06,2023,2,Papel y cartón of.,Papel de impresión y documentos,4.14,2.82,1.33,EcoRetiro SA
RES-002602,2023-02-13,2023,2,Embalaje cartón,Cajas y embalajes de productos,33.89,23.24,10.65,VerdeLogística
RES-002603,2023-02-13,2023,2,Plástico,"Film, espumas y plásticos varios",13.17,1.71,11.46,Municipal
RES-002604,2023-02-13,2023,2,E-waste,Componentes y productos defectuosos,6.57,3.78,2.79,VerdeLogística
RES-002605,2023-02-13,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.86,2.27,0.6,Municipal
RES-002606,2023-02-13,2023,2,Residuo general,Residuos de oficina y comedor,9.4,1.22,8.18,EcoRetiro SA
RES-002607,2023-02-13,2023,2,Papel y cartón of.,Papel de impresión y documentos,3.31,2.25,1.06,EcoRetiro SA
RES-002608,2023-02-20,2023,2,Embalaje cartón,Cajas y embalajes de productos,26.99,17.6,9.39,Municipal
RES-002609,2023-02-20,2023,2,Plástico,"Film, espumas y plásticos varios",11.54,1.5,10.04,Municipal
RES-002610,2023-02-20,2023,2,E-waste,Componentes y productos defectuosos,5.85,3.53,2.32,Municipal
RES-002611,2023-02-20,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.37,1.51,0.86,EcoRetiro SA
RES-002612,2023-02-20,2023,2,Residuo general,Residuos de oficina y comedor,9.77,1.27,8.5,EcoRetiro SA
RES-002613,2023-02-20,2023,2,Papel y cartón of.,Papel de impresión y documentos,3.75,2.58,1.16,EcoRetiro SA
RES-002614,2023-02-27,2023,2,Embalaje cartón,Cajas y embalajes de productos,27.9,16.67,11.23,VerdeLogística
RES-002615,2023-02-27,2023,2,Plástico,"Film, espumas y plásticos varios",9.62,1.25,8.37,VerdeLogística
RES-002616,2023-02-27,2023,2,E-waste,Componentes y productos defectuosos,7.58,4.69,2.89,VerdeLogística
RES-002617,2023-02-27,2023,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,1.59,0.58,Municipal
RES-002618,2023-02-27,2023,2,Residuo general,Residuos de oficina y comedor,8.47,1.1,7.37,Municipal
RES-002619,2023-02-27,2023,2,Papel y cartón of.,Papel de impresión y documentos,2.42,1.61,0.81,VerdeLogística
RES-002620,2023-03-06,2023,3,Embalaje cartón,Cajas y embalajes de productos,26.15,15.77,10.38,Municipal
RES-002621,2023-03-06,2023,3,Plástico,"Film, espumas y plásticos varios",11.16,1.45,9.71,Municipal
RES-002622,2023-03-06,2023,3,E-waste,Componentes y productos defectuosos,4.57,2.42,2.15,Municipal
RES-002623,2023-03-06,2023,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.23,1.53,0.7,EcoRetiro SA
RES-002624,2023-03-06,2023,3,Residuo general,Residuos de oficina y comedor,8.64,1.12,7.52,VerdeLogística
RES-002625,2023-03-06,2023,3,Papel y cartón of.,Papel de impresión y documentos,3.43,2.23,1.2,VerdeLogística
RES-002626,2023-03-13,2023,3,Embalaje cartón,Cajas y embalajes de productos,32.31,21.08,11.22,EcoRetiro SA
RES-002627,2023-03-13,2023,3,Plástico,"Film, espumas y plásticos varios",11.31,1.47,9.84,EcoRetiro SA
RES-002628,2023-03-13,2023,3,E-waste,Componentes y productos defectuosos,6.05,3.78,2.27,Municipal
RES-002629,2023-03-13,2023,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.46,1.81,0.65,EcoRetiro SA
RES-002630,2023-03-13,2023,3,Residuo general,Residuos de oficina y comedor,9.32,1.21,8.11,VerdeLogística
RES-002631,2023-03-13,2023,3,Papel y cartón of.,Papel de impresión y documentos,3.16,1.99,1.17,EcoRetiro SA
